,datetime,date,hour,currency_name,value,coin_symbol
853,2021-01-14 00:00:00,2021-01-14,0,cardano,0.31134991468664336,ADA
854,2021-01-15 00:00:00,2021-01-15,0,cardano,0.3101366394448269,ADA
855,2021-01-16 00:00:00,2021-01-16,0,cardano,0.30257532244161894,ADA
856,2021-01-17 00:00:00,2021-01-17,0,cardano,0.3522503951510311,ADA
857,2021-01-18 00:00:00,2021-01-18,0,cardano,0.37968796024672974,ADA
858,2021-01-19 00:00:00,2021-01-19,0,cardano,0.3696509940325456,ADA
859,2021-01-20 00:00:00,2021-01-20,0,cardano,0.3693457419983242,ADA
860,2021-01-21 00:00:00,2021-01-21,0,cardano,0.3763115739575005,ADA
861,2021-01-22 00:00:00,2021-01-22,0,cardano,0.311240182830754,ADA
862,2021-01-23 00:00:00,2021-01-23,0,cardano,0.3511613639040078,ADA
863,2021-01-24 00:00:00,2021-01-24,0,cardano,0.3464554739144793,ADA
864,2021-01-25 00:00:00,2021-01-25,0,cardano,0.35209629856051367,ADA
865,2021-01-26 00:00:00,2021-01-26,0,cardano,0.3443612535369296,ADA
866,2021-01-27 00:00:00,2021-01-27,0,cardano,0.34389780984225143,ADA
867,2021-01-28 00:00:00,2021-01-28,0,cardano,0.3123153604650019,ADA
868,2021-01-29 00:00:00,2021-01-29,0,cardano,0.34463217359695725,ADA
869,2021-01-30 00:00:00,2021-01-30,0,cardano,0.3475197098777403,ADA
870,2021-01-31 00:00:00,2021-01-31,0,cardano,0.36048067269930434,ADA
871,2021-02-01 00:00:00,2021-02-01,0,cardano,0.34567339342407216,ADA
872,2021-02-02 00:00:00,2021-02-02,0,cardano,0.4014135429277523,ADA
873,2021-02-03 00:00:00,2021-02-03,0,cardano,0.42529320536520604,ADA
874,2021-02-04 00:00:00,2021-02-04,0,cardano,0.44121581461457365,ADA
875,2021-02-05 00:00:00,2021-02-05,0,cardano,0.4415987967960127,ADA
876,2021-02-06 00:00:00,2021-02-06,0,cardano,0.5385518589400373,ADA
877,2021-02-07 00:00:00,2021-02-07,0,cardano,0.62635697398072,ADA
878,2021-02-08 00:00:00,2021-02-08,0,cardano,0.6594719394352474,ADA
879,2021-02-09 00:00:00,2021-02-09,0,cardano,0.6873068371578556,ADA
880,2021-02-10 00:00:00,2021-02-10,0,cardano,0.7059190563060789,ADA
881,2021-02-11 00:00:00,2021-02-11,0,cardano,0.9239854497397343,ADA
882,2021-02-12 00:00:00,2021-02-12,0,cardano,0.927712152275745,ADA
883,2021-02-13 00:00:00,2021-02-13,0,cardano,0.9232752043586164,ADA
884,2021-02-14 00:00:00,2021-02-14,0,cardano,0.9039954754716988,ADA
885,2021-02-15 00:00:00,2021-02-15,0,cardano,0.8503794813667799,ADA
886,2021-02-16 00:00:00,2021-02-16,0,cardano,0.8600617955345385,ADA
887,2021-02-17 00:00:00,2021-02-17,0,cardano,0.8746051613561255,ADA
888,2021-02-18 00:00:00,2021-02-18,0,cardano,0.8887320746562535,ADA
889,2021-02-19 00:00:00,2021-02-19,0,cardano,0.9127152054579659,ADA
890,2021-02-20 00:00:00,2021-02-20,0,cardano,0.9331549494994794,ADA
891,2021-02-21 00:00:00,2021-02-21,0,cardano,1.125679550953505,ADA
892,2021-02-22 00:00:00,2021-02-22,0,cardano,1.1045825826681024,ADA
893,2021-02-23 00:00:00,2021-02-23,0,cardano,1.1031371687829759,ADA
894,2021-02-24 00:00:00,2021-02-24,0,cardano,0.9557803324164977,ADA
895,2021-02-25 00:00:00,2021-02-25,0,cardano,1.0588493273684532,ADA
896,2021-02-26 00:00:00,2021-02-26,0,cardano,1.0769141206846373,ADA
897,2021-02-27 00:00:00,2021-02-27,0,cardano,1.2450616886921637,ADA
898,2021-02-28 00:00:00,2021-02-28,0,cardano,1.3428086739147602,ADA
899,2021-03-01 00:00:00,2021-03-01,0,cardano,1.3032197936512573,ADA
900,2021-03-02 00:00:00,2021-03-02,0,cardano,1.3028526075622868,ADA
901,2021-03-03 00:00:00,2021-03-03,0,cardano,1.228823419292327,ADA
902,2021-03-04 00:00:00,2021-03-04,0,cardano,1.2196969639873494,ADA
903,2021-03-05 00:00:00,2021-03-05,0,cardano,1.1178174311813185,ADA
904,2021-03-06 00:00:00,2021-03-06,0,cardano,1.1647617398711405,ADA
905,2021-03-07 00:00:00,2021-03-07,0,cardano,1.132986057016409,ADA
906,2021-03-08 00:00:00,2021-03-08,0,cardano,1.1368141994089112,ADA
907,2021-03-09 00:00:00,2021-03-09,0,cardano,1.1233299872828357,ADA
908,2021-03-10 00:00:00,2021-03-10,0,cardano,1.1887464492963455,ADA
909,2021-03-11 00:00:00,2021-03-11,0,cardano,1.1354441106096025,ADA
910,2021-03-12 00:00:00,2021-03-12,0,cardano,1.1282646217609689,ADA
911,2021-03-13 00:00:00,2021-03-13,0,cardano,1.0366312750554578,ADA
912,2021-03-14 00:00:00,2021-03-14,0,cardano,1.1022266932718396,ADA
913,2021-03-15 00:00:00,2021-03-15,0,cardano,1.0647770640531313,ADA
914,2021-03-16 00:00:00,2021-03-16,0,cardano,1.0313636409049007,ADA
915,2021-03-17 00:00:00,2021-03-17,0,cardano,1.2457256808694213,ADA
916,2021-03-18 00:00:00,2021-03-18,0,cardano,1.3830039530574736,ADA
917,2021-03-19 00:00:00,2021-03-19,0,cardano,1.2367141494244955,ADA
918,2021-03-20 00:00:00,2021-03-20,0,cardano,1.3019540528542999,ADA
919,2021-03-21 00:00:00,2021-03-21,0,cardano,1.20742530325912,ADA
920,2021-03-22 00:00:00,2021-03-22,0,cardano,1.1892303146494605,ADA
921,2021-03-23 00:00:00,2021-03-23,0,cardano,1.1068807388708692,ADA
922,2021-03-24 00:00:00,2021-03-24,0,cardano,1.127048197620845,ADA
923,2021-03-25 00:00:00,2021-03-25,0,cardano,1.0614525089773315,ADA
924,2021-03-26 00:00:00,2021-03-26,0,cardano,1.0970046944351481,ADA
925,2021-03-27 00:00:00,2021-03-27,0,cardano,1.2125889914628833,ADA
926,2021-03-28 00:00:00,2021-03-28,0,cardano,1.177853606059956,ADA
927,2021-03-29 00:00:00,2021-03-29,0,cardano,1.1911259337144882,ADA
928,2021-03-30 00:00:00,2021-03-30,0,cardano,1.2009593992210437,ADA
929,2021-03-31 00:00:00,2021-03-31,0,cardano,1.2113713624549767,ADA
930,2021-04-01 00:00:00,2021-04-01,0,cardano,1.1921924669843982,ADA
931,2021-04-02 00:00:00,2021-04-02,0,cardano,1.1834326364912569,ADA
932,2021-04-03 00:00:00,2021-04-03,0,cardano,1.190365048482589,ADA
933,2021-04-04 00:00:00,2021-04-04,0,cardano,1.1657363156624991,ADA
934,2021-04-05 00:00:00,2021-04-05,0,cardano,1.1834195167997104,ADA
935,2021-04-06 00:00:00,2021-04-06,0,cardano,1.2138169649551138,ADA
936,2021-04-07 00:00:00,2021-04-07,0,cardano,1.255331700688716,ADA
937,2021-04-08 00:00:00,2021-04-08,0,cardano,1.1771597102783828,ADA
938,2021-04-09 00:00:00,2021-04-09,0,cardano,1.2299092109601504,ADA
939,2021-04-10 00:00:00,2021-04-10,0,cardano,1.2043891358213494,ADA
940,2021-04-11 00:00:00,2021-04-11,0,cardano,1.2177235066359833,ADA
941,2021-04-12 00:00:00,2021-04-12,0,cardano,1.2648247544248652,ADA
942,2021-04-13 00:00:00,2021-04-13,0,cardano,1.3197904293394769,ADA
943,2021-04-14 00:00:00,2021-04-14,0,cardano,1.4224471217489127,ADA
944,2021-04-14 08:17:20,2021-04-14,8,cardano,1.5289389318030149,ADA
955,2020-10-17 00:00:00,2020-10-17,0,bitcoin-cash-sv,159.86870790882224,BSV
956,2020-10-18 00:00:00,2020-10-18,0,bitcoin-cash-sv,158.94392102453835,BSV
957,2020-10-19 00:00:00,2020-10-19,0,bitcoin-cash-sv,160.38756260779184,BSV
958,2020-10-20 00:00:00,2020-10-20,0,bitcoin-cash-sv,159.7636784520928,BSV
959,2020-10-21 00:00:00,2020-10-21,0,bitcoin-cash-sv,157.10482721543562,BSV
960,2020-10-22 00:00:00,2020-10-22,0,bitcoin-cash-sv,164.2874616980055,BSV
961,2020-10-23 00:00:00,2020-10-23,0,bitcoin-cash-sv,168.76647091809585,BSV
962,2020-10-24 00:00:00,2020-10-24,0,bitcoin-cash-sv,166.09295322073595,BSV
963,2020-10-25 00:00:00,2020-10-25,0,bitcoin-cash-sv,175.10563121786439,BSV
964,2020-10-26 00:00:00,2020-10-26,0,bitcoin-cash-sv,181.16678085477005,BSV
965,2020-10-27 00:00:00,2020-10-27,0,bitcoin-cash-sv,173.76155668407455,BSV
966,2020-10-28 00:00:00,2020-10-28,0,bitcoin-cash-sv,175.07346491474829,BSV
967,2020-10-29 00:00:00,2020-10-29,0,bitcoin-cash-sv,169.9882507973722,BSV
968,2020-10-30 00:00:00,2020-10-30,0,bitcoin-cash-sv,166.86969788648508,BSV
969,2020-10-31 00:00:00,2020-10-31,0,bitcoin-cash-sv,163.4046409025885,BSV
970,2020-11-01 00:00:00,2020-11-01,0,bitcoin-cash-sv,165.13527709639123,BSV
971,2020-11-02 00:00:00,2020-11-02,0,bitcoin-cash-sv,164.660518666698,BSV
972,2020-11-03 00:00:00,2020-11-03,0,bitcoin-cash-sv,158.43025578389745,BSV
973,2020-11-04 00:00:00,2020-11-04,0,bitcoin-cash-sv,153.1795114780536,BSV
974,2020-11-05 00:00:00,2020-11-05,0,bitcoin-cash-sv,151.20515620159762,BSV
975,2020-11-06 00:00:00,2020-11-06,0,bitcoin-cash-sv,160.29493273400192,BSV
976,2020-11-07 00:00:00,2020-11-07,0,bitcoin-cash-sv,167.9024205785245,BSV
977,2020-11-08 00:00:00,2020-11-08,0,bitcoin-cash-sv,161.86357652194616,BSV
978,2020-11-09 00:00:00,2020-11-09,0,bitcoin-cash-sv,166.96726011756684,BSV
979,2020-11-10 00:00:00,2020-11-10,0,bitcoin-cash-sv,160.17104855832926,BSV
980,2020-11-11 00:00:00,2020-11-11,0,bitcoin-cash-sv,157.0290122517881,BSV
981,2020-11-12 00:00:00,2020-11-12,0,bitcoin-cash-sv,158.51497729051113,BSV
982,2020-11-13 00:00:00,2020-11-13,0,bitcoin-cash-sv,158.2738270835312,BSV
983,2020-11-14 00:00:00,2020-11-14,0,bitcoin-cash-sv,161.51441422320516,BSV
984,2020-11-15 00:00:00,2020-11-15,0,bitcoin-cash-sv,157.93538406305734,BSV
985,2020-11-16 00:00:00,2020-11-16,0,bitcoin-cash-sv,154.39260954964735,BSV
986,2020-11-17 00:00:00,2020-11-17,0,bitcoin-cash-sv,157.4276482755913,BSV
987,2020-11-18 00:00:00,2020-11-18,0,bitcoin-cash-sv,166.87522261787925,BSV
988,2020-11-19 00:00:00,2020-11-19,0,bitcoin-cash-sv,162.10801771405252,BSV
989,2020-11-20 00:00:00,2020-11-20,0,bitcoin-cash-sv,161.52309291274506,BSV
990,2020-11-21 00:00:00,2020-11-21,0,bitcoin-cash-sv,166.01092456872482,BSV
991,2020-11-22 00:00:00,2020-11-22,0,bitcoin-cash-sv,194.2927896199426,BSV
992,2020-11-23 00:00:00,2020-11-23,0,bitcoin-cash-sv,178.00187048104115,BSV
993,2020-11-24 00:00:00,2020-11-24,0,bitcoin-cash-sv,196.90530981037875,BSV
994,2020-11-25 00:00:00,2020-11-25,0,bitcoin-cash-sv,208.76733231658656,BSV
995,2020-11-26 00:00:00,2020-11-26,0,bitcoin-cash-sv,191.95174556880573,BSV
996,2020-11-27 00:00:00,2020-11-27,0,bitcoin-cash-sv,165.6336163281258,BSV
997,2020-11-28 00:00:00,2020-11-28,0,bitcoin-cash-sv,162.05930373264536,BSV
998,2020-11-29 00:00:00,2020-11-29,0,bitcoin-cash-sv,166.7093001693792,BSV
999,2020-11-30 00:00:00,2020-11-30,0,bitcoin-cash-sv,168.28047729753757,BSV
1000,2020-12-01 00:00:00,2020-12-01,0,bitcoin-cash-sv,182.9685516112216,BSV
1001,2020-12-02 00:00:00,2020-12-02,0,bitcoin-cash-sv,169.5924815331705,BSV
1002,2020-12-03 00:00:00,2020-12-03,0,bitcoin-cash-sv,171.05712200717701,BSV
1003,2020-12-04 00:00:00,2020-12-04,0,bitcoin-cash-sv,170.8873257353912,BSV
1004,2020-12-05 00:00:00,2020-12-05,0,bitcoin-cash-sv,177.43807884664366,BSV
1005,2020-12-06 00:00:00,2020-12-06,0,bitcoin-cash-sv,180.46275534038733,BSV
1006,2020-12-07 00:00:00,2020-12-07,0,bitcoin-cash-sv,178.3095015258371,BSV
1007,2020-12-08 00:00:00,2020-12-08,0,bitcoin-cash-sv,179.8458986760726,BSV
1008,2020-12-09 00:00:00,2020-12-09,0,bitcoin-cash-sv,173.07944153094627,BSV
1009,2020-12-10 00:00:00,2020-12-10,0,bitcoin-cash-sv,170.4649827863272,BSV
1010,2020-12-11 00:00:00,2020-12-11,0,bitcoin-cash-sv,166.56228919285647,BSV
1011,2020-12-12 00:00:00,2020-12-12,0,bitcoin-cash-sv,161.4311214325856,BSV
1012,2020-12-13 00:00:00,2020-12-13,0,bitcoin-cash-sv,164.92408757693875,BSV
1013,2020-12-14 00:00:00,2020-12-14,0,bitcoin-cash-sv,168.62532528645036,BSV
1014,2020-12-15 00:00:00,2020-12-15,0,bitcoin-cash-sv,166.63049560318163,BSV
1015,2020-12-16 00:00:00,2020-12-16,0,bitcoin-cash-sv,169.03398898913306,BSV
1016,2020-12-17 00:00:00,2020-12-17,0,bitcoin-cash-sv,179.51430941918326,BSV
1017,2020-12-18 00:00:00,2020-12-18,0,bitcoin-cash-sv,179.0940503846108,BSV
1018,2020-12-19 00:00:00,2020-12-19,0,bitcoin-cash-sv,178.4898466043646,BSV
1019,2020-12-20 00:00:00,2020-12-20,0,bitcoin-cash-sv,176.94600832015794,BSV
1020,2020-12-21 00:00:00,2020-12-21,0,bitcoin-cash-sv,182.80384989901174,BSV
1021,2020-12-22 00:00:00,2020-12-22,0,bitcoin-cash-sv,171.52821181420632,BSV
1022,2020-12-23 00:00:00,2020-12-23,0,bitcoin-cash-sv,172.03554332052286,BSV
1023,2020-12-24 00:00:00,2020-12-24,0,bitcoin-cash-sv,154.3190499301056,BSV
1024,2020-12-25 00:00:00,2020-12-25,0,bitcoin-cash-sv,162.07437991641802,BSV
1025,2020-12-26 00:00:00,2020-12-26,0,bitcoin-cash-sv,165.23550011897856,BSV
1026,2020-12-27 00:00:00,2020-12-27,0,bitcoin-cash-sv,164.2836883326962,BSV
1027,2020-12-28 00:00:00,2020-12-28,0,bitcoin-cash-sv,167.54375505519903,BSV
1028,2020-12-29 00:00:00,2020-12-29,0,bitcoin-cash-sv,168.88323649965574,BSV
1029,2020-12-30 00:00:00,2020-12-30,0,bitcoin-cash-sv,164.8081625237082,BSV
1030,2020-12-31 00:00:00,2020-12-31,0,bitcoin-cash-sv,167.16253859711077,BSV
1031,2021-01-01 00:00:00,2021-01-01,0,bitcoin-cash-sv,164.0882246976334,BSV
1032,2021-01-02 00:00:00,2021-01-02,0,bitcoin-cash-sv,162.84357058844665,BSV
1033,2021-01-03 00:00:00,2021-01-03,0,bitcoin-cash-sv,163.29221796873767,BSV
1034,2021-01-04 00:00:00,2021-01-04,0,bitcoin-cash-sv,169.07623270545176,BSV
1035,2021-01-05 00:00:00,2021-01-05,0,bitcoin-cash-sv,164.75326772722326,BSV
1036,2021-01-06 00:00:00,2021-01-06,0,bitcoin-cash-sv,168.6333774479017,BSV
1037,2021-01-07 00:00:00,2021-01-07,0,bitcoin-cash-sv,180.13883553436622,BSV
1038,2021-01-08 00:00:00,2021-01-08,0,bitcoin-cash-sv,176.6389763230653,BSV
1039,2021-01-09 00:00:00,2021-01-09,0,bitcoin-cash-sv,180.34745511336658,BSV
1040,2021-01-10 00:00:00,2021-01-10,0,bitcoin-cash-sv,287.12828463016,BSV
1041,2021-01-11 00:00:00,2021-01-11,0,bitcoin-cash-sv,252.9491550713794,BSV
1042,2021-01-12 00:00:00,2021-01-12,0,bitcoin-cash-sv,191.324332174936,BSV
1043,2021-01-13 00:00:00,2021-01-13,0,bitcoin-cash-sv,189.07839602862188,BSV
1044,2021-01-14 00:00:00,2021-01-14,0,bitcoin-cash-sv,212.83037271764712,BSV
1045,2021-01-15 00:00:00,2021-01-15,0,bitcoin-cash-sv,222.69958826896843,BSV
1046,2021-01-16 00:00:00,2021-01-16,0,bitcoin-cash-sv,208.90028087101348,BSV
1047,2021-01-17 00:00:00,2021-01-17,0,bitcoin-cash-sv,207.49864011527384,BSV
1048,2021-01-18 00:00:00,2021-01-18,0,bitcoin-cash-sv,198.93684522631472,BSV
1049,2021-01-19 00:00:00,2021-01-19,0,bitcoin-cash-sv,206.04442339428832,BSV
1050,2021-01-20 00:00:00,2021-01-20,0,bitcoin-cash-sv,204.59249252659967,BSV
1051,2021-01-21 00:00:00,2021-01-21,0,bitcoin-cash-sv,200.8862191879835,BSV
1052,2021-01-22 00:00:00,2021-01-22,0,bitcoin-cash-sv,178.3406933309584,BSV
1053,2021-01-23 00:00:00,2021-01-23,0,bitcoin-cash-sv,178.48800665518988,BSV
1054,2021-01-24 00:00:00,2021-01-24,0,bitcoin-cash-sv,174.63108392097794,BSV
1055,2021-01-25 00:00:00,2021-01-25,0,bitcoin-cash-sv,174.48690800579465,BSV
1056,2021-01-26 00:00:00,2021-01-26,0,bitcoin-cash-sv,182.05629460928532,BSV
1057,2021-01-27 00:00:00,2021-01-27,0,bitcoin-cash-sv,173.9682431349185,BSV
1058,2021-01-28 00:00:00,2021-01-28,0,bitcoin-cash-sv,162.1002444934926,BSV
1059,2021-01-29 00:00:00,2021-01-29,0,bitcoin-cash-sv,170.27224369809323,BSV
1060,2021-01-30 00:00:00,2021-01-30,0,bitcoin-cash-sv,172.79256942574523,BSV
1061,2021-01-31 00:00:00,2021-01-31,0,bitcoin-cash-sv,178.4117957640001,BSV
1062,2021-02-01 00:00:00,2021-02-01,0,bitcoin-cash-sv,174.33774739590177,BSV
1063,2021-02-02 00:00:00,2021-02-02,0,bitcoin-cash-sv,178.67948531911534,BSV
1064,2021-02-03 00:00:00,2021-02-03,0,bitcoin-cash-sv,180.5452435741315,BSV
1065,2021-02-04 00:00:00,2021-02-04,0,bitcoin-cash-sv,182.84555599502804,BSV
1066,2021-02-05 00:00:00,2021-02-05,0,bitcoin-cash-sv,176.37968126608254,BSV
1067,2021-02-06 00:00:00,2021-02-06,0,bitcoin-cash-sv,187.87999265909036,BSV
1068,2021-02-07 00:00:00,2021-02-07,0,bitcoin-cash-sv,184.9231380246136,BSV
1069,2021-02-08 00:00:00,2021-02-08,0,bitcoin-cash-sv,182.66474071903355,BSV
1070,2021-02-09 00:00:00,2021-02-09,0,bitcoin-cash-sv,194.85481760578867,BSV
1071,2021-02-10 00:00:00,2021-02-10,0,bitcoin-cash-sv,224.59529004491287,BSV
1072,2021-02-11 00:00:00,2021-02-11,0,bitcoin-cash-sv,211.77948889427392,BSV
1073,2021-02-12 00:00:00,2021-02-12,0,bitcoin-cash-sv,224.7257775392054,BSV
1074,2021-02-13 00:00:00,2021-02-13,0,bitcoin-cash-sv,236.16465385682912,BSV
1075,2021-02-14 00:00:00,2021-02-14,0,bitcoin-cash-sv,262.5726309552325,BSV
1076,2021-02-15 00:00:00,2021-02-15,0,bitcoin-cash-sv,262.21304476776993,BSV
1077,2021-02-16 00:00:00,2021-02-16,0,bitcoin-cash-sv,236.8977161087366,BSV
1078,2021-02-17 00:00:00,2021-02-17,0,bitcoin-cash-sv,237.3298271934109,BSV
1079,2021-02-18 00:00:00,2021-02-18,0,bitcoin-cash-sv,244.45360536184074,BSV
1080,2021-02-19 00:00:00,2021-02-19,0,bitcoin-cash-sv,240.4862022448592,BSV
1081,2021-02-20 00:00:00,2021-02-20,0,bitcoin-cash-sv,244.21768231826195,BSV
1082,2021-02-21 00:00:00,2021-02-21,0,bitcoin-cash-sv,229.68234385084133,BSV
1083,2021-02-22 00:00:00,2021-02-22,0,bitcoin-cash-sv,242.93119685350297,BSV
1084,2021-02-23 00:00:00,2021-02-23,0,bitcoin-cash-sv,216.16372298666434,BSV
1085,2021-02-24 00:00:00,2021-02-24,0,bitcoin-cash-sv,188.6986454418605,BSV
1086,2021-02-25 00:00:00,2021-02-25,0,bitcoin-cash-sv,195.03352086403052,BSV
1087,2021-02-26 00:00:00,2021-02-26,0,bitcoin-cash-sv,182.99842669486466,BSV
1088,2021-02-27 00:00:00,2021-02-27,0,bitcoin-cash-sv,180.8493204803162,BSV
1089,2021-02-28 00:00:00,2021-02-28,0,bitcoin-cash-sv,186.09389091746044,BSV
1090,2021-03-01 00:00:00,2021-03-01,0,bitcoin-cash-sv,177.19621729587615,BSV
1091,2021-03-02 00:00:00,2021-03-02,0,bitcoin-cash-sv,186.0307733449321,BSV
1092,2021-03-03 00:00:00,2021-03-03,0,bitcoin-cash-sv,185.73003479734393,BSV
1093,2021-03-04 00:00:00,2021-03-04,0,bitcoin-cash-sv,189.39959016935606,BSV
1094,2021-03-05 00:00:00,2021-03-05,0,bitcoin-cash-sv,182.19994889681328,BSV
1095,2021-03-06 00:00:00,2021-03-06,0,bitcoin-cash-sv,181.30936483003367,BSV
1096,2021-03-07 00:00:00,2021-03-07,0,bitcoin-cash-sv,181.0678218726966,BSV
1097,2021-03-08 00:00:00,2021-03-08,0,bitcoin-cash-sv,185.6889378408637,BSV
1098,2021-03-09 00:00:00,2021-03-09,0,bitcoin-cash-sv,186.02741832936016,BSV
1099,2021-03-10 00:00:00,2021-03-10,0,bitcoin-cash-sv,189.86292684036962,BSV
1100,2021-03-11 00:00:00,2021-03-11,0,bitcoin-cash-sv,188.42004764376654,BSV
1101,2021-03-12 00:00:00,2021-03-12,0,bitcoin-cash-sv,187.29469468725048,BSV
1102,2021-03-13 00:00:00,2021-03-13,0,bitcoin-cash-sv,185.38203314896978,BSV
1103,2021-03-14 00:00:00,2021-03-14,0,bitcoin-cash-sv,218.33159920913167,BSV
1104,2021-03-15 00:00:00,2021-03-15,0,bitcoin-cash-sv,201.16802449589704,BSV
1105,2021-03-16 00:00:00,2021-03-16,0,bitcoin-cash-sv,191.22536767206907,BSV
1106,2021-03-17 00:00:00,2021-03-17,0,bitcoin-cash-sv,194.47444414904166,BSV
1107,2021-03-18 00:00:00,2021-03-18,0,bitcoin-cash-sv,195.99128312120305,BSV
1108,2021-03-19 00:00:00,2021-03-19,0,bitcoin-cash-sv,205.19239688219423,BSV
1109,2021-03-20 00:00:00,2021-03-20,0,bitcoin-cash-sv,213.71087636249985,BSV
1110,2021-03-21 00:00:00,2021-03-21,0,bitcoin-cash-sv,206.32807205200564,BSV
1111,2021-03-22 00:00:00,2021-03-22,0,bitcoin-cash-sv,201.93331534603226,BSV
1112,2021-03-23 00:00:00,2021-03-23,0,bitcoin-cash-sv,203.6266098244901,BSV
1113,2021-03-24 00:00:00,2021-03-24,0,bitcoin-cash-sv,214.2526391142176,BSV
1114,2021-03-25 00:00:00,2021-03-25,0,bitcoin-cash-sv,192.94131652228802,BSV
1115,2021-03-26 00:00:00,2021-03-26,0,bitcoin-cash-sv,192.45272068864358,BSV
1116,2021-03-27 00:00:00,2021-03-27,0,bitcoin-cash-sv,202.7871115054966,BSV
1117,2021-03-28 00:00:00,2021-03-28,0,bitcoin-cash-sv,199.69576028377756,BSV
1118,2021-03-29 00:00:00,2021-03-29,0,bitcoin-cash-sv,198.6612709959902,BSV
1119,2021-03-30 00:00:00,2021-03-30,0,bitcoin-cash-sv,207.35205716311964,BSV
1120,2021-03-31 00:00:00,2021-03-31,0,bitcoin-cash-sv,207.1730235163681,BSV
1121,2021-04-01 00:00:00,2021-04-01,0,bitcoin-cash-sv,216.69931538128893,BSV
1122,2021-04-02 00:00:00,2021-04-02,0,bitcoin-cash-sv,228.80926106762405,BSV
1123,2021-04-03 00:00:00,2021-04-03,0,bitcoin-cash-sv,245.34026076761072,BSV
1124,2021-04-04 00:00:00,2021-04-04,0,bitcoin-cash-sv,217.49308744774865,BSV
1125,2021-04-05 00:00:00,2021-04-05,0,bitcoin-cash-sv,228.4475601946818,BSV
1126,2021-04-06 00:00:00,2021-04-06,0,bitcoin-cash-sv,246.1398521851397,BSV
1127,2021-04-07 00:00:00,2021-04-07,0,bitcoin-cash-sv,262.8847501949177,BSV
1128,2021-04-08 00:00:00,2021-04-08,0,bitcoin-cash-sv,239.4567013374823,BSV
1129,2021-04-09 00:00:00,2021-04-09,0,bitcoin-cash-sv,249.4815588737573,BSV
1130,2021-04-10 00:00:00,2021-04-10,0,bitcoin-cash-sv,258.78869162646487,BSV
1131,2021-04-11 00:00:00,2021-04-11,0,bitcoin-cash-sv,272.215290304197,BSV
1132,2021-04-12 00:00:00,2021-04-12,0,bitcoin-cash-sv,275.7402045600395,BSV
1133,2021-04-13 00:00:00,2021-04-13,0,bitcoin-cash-sv,261.31087692969584,BSV
1134,2021-04-14 00:00:00,2021-04-14,0,bitcoin-cash-sv,297.4177667778377,BSV
1143,2021-04-14 19:42:49,2021-04-14,19,bitcoin-cash-sv,322.1993642750904,BSV
1146,2020-10-17 00:00:00,2020-10-17,0,litecoin,47.58387904563274,LTC
1147,2020-10-18 00:00:00,2020-10-18,0,litecoin,46.95837944296968,LTC
1148,2020-10-19 00:00:00,2020-10-19,0,litecoin,47.55697693824969,LTC
1149,2020-10-20 00:00:00,2020-10-20,0,litecoin,48.03437698871181,LTC
1150,2020-10-21 00:00:00,2020-10-21,0,litecoin,46.889084721968764,LTC
1151,2020-10-22 00:00:00,2020-10-22,0,litecoin,52.963332198189235,LTC
1152,2020-10-23 00:00:00,2020-10-23,0,litecoin,54.304243268459224,LTC
1153,2020-10-24 00:00:00,2020-10-24,0,litecoin,55.33214316309196,LTC
1154,2020-10-25 00:00:00,2020-10-25,0,litecoin,59.077497679231925,LTC
1155,2020-10-26 00:00:00,2020-10-26,0,litecoin,58.79593827260101,LTC
1156,2020-10-27 00:00:00,2020-10-27,0,litecoin,56.85987714233998,LTC
1157,2020-10-28 00:00:00,2020-10-28,0,litecoin,57.93251753570844,LTC
1158,2020-10-29 00:00:00,2020-10-29,0,litecoin,55.900399954561905,LTC
1159,2020-10-30 00:00:00,2020-10-30,0,litecoin,54.797390278686485,LTC
1160,2020-10-31 00:00:00,2020-10-31,0,litecoin,53.867732810767635,LTC
1161,2020-11-01 00:00:00,2020-11-01,0,litecoin,55.708279760083805,LTC
1162,2020-11-02 00:00:00,2020-11-02,0,litecoin,55.41204205930136,LTC
1163,2020-11-03 00:00:00,2020-11-03,0,litecoin,53.825758354428636,LTC
1164,2020-11-04 00:00:00,2020-11-04,0,litecoin,53.82308772445742,LTC
1165,2020-11-05 00:00:00,2020-11-05,0,litecoin,54.69221362861966,LTC
1166,2020-11-06 00:00:00,2020-11-06,0,litecoin,58.991706068374576,LTC
1167,2020-11-07 00:00:00,2020-11-07,0,litecoin,62.9623548329934,LTC
1168,2020-11-08 00:00:00,2020-11-08,0,litecoin,58.91491268404929,LTC
1169,2020-11-09 00:00:00,2020-11-09,0,litecoin,61.028779208119225,LTC
1170,2020-11-10 00:00:00,2020-11-10,0,litecoin,59.26694076235269,LTC
1171,2020-11-11 00:00:00,2020-11-11,0,litecoin,57.907418791609935,LTC
1172,2020-11-12 00:00:00,2020-11-12,0,litecoin,59.243821459307256,LTC
1173,2020-11-13 00:00:00,2020-11-13,0,litecoin,60.19117443970652,LTC
1174,2020-11-14 00:00:00,2020-11-14,0,litecoin,65.47338224892505,LTC
1175,2020-11-15 00:00:00,2020-11-15,0,litecoin,63.98777721776308,LTC
1176,2020-11-16 00:00:00,2020-11-16,0,litecoin,62.39788549528678,LTC
1177,2020-11-17 00:00:00,2020-11-17,0,litecoin,73.66535291252396,LTC
1178,2020-11-18 00:00:00,2020-11-18,0,litecoin,76.31540769527042,LTC
